team,name,url,hhs_person_id_text
D'Youville,Madison Clark,https://athletics.dyc.edu/sports/wbkb/2022-23/bios/clark_madison_exus,11ED5EF8-E402-193C-965A-12DF17AE4E1E
D'Youville,Morgan Giancaterino,https://athletics.dyc.edu/sports/wbkb/2022-23/bios/giancaterino_morgan_d4pj,11ED5EF8-E41F-4D2C-965A-12DF17AE4E1E
D'Youville,Bailey Carlson,https://athletics.dyc.edu/sports/wbkb/2022-23/bios/carlson_bailey_4eka,11EC411B-B18E-369E-8F25-12DF17AE4E1E
D'Youville,Sofie Fuglsang,https://athletics.dyc.edu/sports/wbkb/2022-23/bios/fuglsang_sofie_5sx3,11ED6AE7-ABE4-C004-ABF9-12DF17AE4E1E
Cal U (PA),Hayden Robinson,https://www.calvulcans.com/sports/womens-basketball/roster/hayden-robinson/6652,11ED5EF6-C337-E9E0-965A-12DF17AE4E1E
Cal U (PA),Ciaira Loyd,https://www.calvulcans.com/sports/womens-basketball/roster/ciaira-loyd/6639,11ED5EF6-C31B-8872-965A-12DF17AE4E1E
Cal U (PA),Alicia Young,https://www.calvulcans.com/sports/womens-basketball/roster/alicia-young/6653,11ED5EF6-C3E4-DF74-965A-12DF17AE4E1E
Cal U (PA),Halle Herrington,https://www.calvulcans.com/sports/womens-basketball/roster/halle-herrington/6637,11EB2F36-494A-F858-AA81-12DF17AE4E1E
Cal U (PA),Azatah Lawrence,https://www.calvulcans.com/sports/womens-basketball/roster/azatah-lawrence/6638,11ED5EF6-C2F2-782E-965A-12DF17AE4E1E
Cal U (PA),Jamiyah Thomas,https://www.calvulcans.com/sports/womens-basketball/roster/jamiyah-thomas/6654,11ED5EF6-C3C7-AE90-965A-12DF17AE4E1E
Cal U (PA),Talia Gilliard,https://www.calvulcans.com/sports/womens-basketball/roster/talia-gilliard/6636,11ED5EF6-C2A9-C99E-965A-12DF17AE4E1E
Cal U (PA),Piper Terry,https://www.calvulcans.com/sports/womens-basketball/roster/piper-terry/6655,11ED5EF6-C3AA-2EA6-965A-12DF17AE4E1E
Cal U (PA),Jordan Smith,https://www.calvulcans.com/sports/womens-basketball/roster/jordan-smith/6656,11EB2F37-5693-5AAE-AA81-12DF17AE4E1E
Cal U (PA),Allycia Harris,https://www.calvulcans.com/sports/womens-basketball/roster/allycia-harris/6657,11EB2F37-417D-31A8-AA81-12DF17AE4E1E
Cal U (PA),Dynasty Shegog,https://www.calvulcans.com/sports/womens-basketball/roster/dynasty-shegog/6640,11ED5EF6-C361-D8EA-965A-12DF17AE4E1E
Cal U (PA),Dejah Terrell,https://www.calvulcans.com/sports/womens-basketball/roster/dejah-terrell/6641,11E90249-7CC6-5EF0-8EE3-12DF17AE4E1E
Cal U (PA),Rajah Fink,https://www.calvulcans.com/sports/womens-basketball/roster/rajah-fink/6658,11E8E362-E59D-0808-BCAE-12DF17AE4E1E
East Tex. Baptist,Michaela James,https://www.goetbutigers.com/sports/womens-basketball/roster/michaela-james/8115,11EB2F36-4A8A-1DC0-AA81-12DF17AE4E1E
East Tex. Baptist,Jamara Levy,https://www.goetbutigers.com/sports/womens-basketball/roster/jamara-levy/8116,11E8E35B-E076-21EA-BCAE-12DF17AE4E1E
East Tex. Baptist,Kaia Williams,https://www.goetbutigers.com/sports/womens-basketball/roster/kaia-williams/7936,11EB2F38-69C8-C8EC-AA81-12DF17AE4E1E
East Tex. Baptist,Alexis Purcell,https://www.goetbutigers.com/sports/womens-basketball/roster/alexis-purcell/8123,11ED5EF9-E9EF-8CE8-965A-12DF17AE4E1E
East Tex. Baptist,Abry Odom,https://www.goetbutigers.com/sports/womens-basketball/roster/abry-odom/8119,11ED5EF9-E9D1-2DE8-965A-12DF17AE4E1E
East Tex. Baptist,Kenidi White,https://www.goetbutigers.com/sports/womens-basketball/roster/kenidi-white/8125,11EB2F38-69AF-74FA-AA81-12DF17AE4E1E
East Tex. Baptist,Chloe Rogers,https://www.goetbutigers.com/sports/womens-basketball/roster/chloe-rogers/7931,11ED5EF9-EA1A-F73E-965A-12DF17AE4E1E
East Tex. Baptist,Jade Goynes,https://www.goetbutigers.com/sports/womens-basketball/roster/jade-goynes/7928,11EC411C-A4D0-5710-8F25-12DF17AE4E1E
East Tex. Baptist,Erin Berry,https://www.goetbutigers.com/sports/womens-basketball/roster/erin-berry/7925,11EB2F38-68A9-E0D6-AA81-12DF17AE4E1E
East Tex. Baptist,Jayla Hall,https://www.goetbutigers.com/sports/womens-basketball/roster/jayla-hall/8114,11ED5EF9-E93A-54EA-965A-12DF17AE4E1E
East Tex. Baptist,Bridget Upton,https://www.goetbutigers.com/sports/womens-basketball/roster/bridget-upton/7934,11E8E364-41FA-F9A6-BCAE-12DF17AE4E1E
East Tex. Baptist,Brooke Webster,https://www.goetbutigers.com/sports/womens-basketball/roster/brooke-webster/7935,11EB2F38-697C-5FAC-AA81-12DF17AE4E1E
East Tex. Baptist,Hannah Matthews,https://www.goetbutigers.com/sports/womens-basketball/roster/hannah-matthews/8117,11ED5EF9-E985-549A-965A-12DF17AE4E1E
East Tex. Baptist,Lindsey Schale,https://www.goetbutigers.com/sports/womens-basketball/roster/lindsey-schale/7932,11ED5EF9-EA47-1B48-965A-12DF17AE4E1E
